payment_id,order_id,payment_method,payment_amount,payment_status
PAY000614,O000614,Card,679.9,Paid
PAY000615,O000615,PayPal,803.1,Failed
PAY000616,O000616,Card,646.04,Paid
PAY000617,O000617,Card,489.15,Paid
PAY000618,O000618,Card,951.55,Paid
PAY000619,O000619,PayPal,304.75,Paid
PAY000620,O000620,Apple Pay,34.72,Paid
PAY000621,O000621,Card,144.39,Paid
PAY000622,O000622,Card,1049.19,Paid
PAY000623,O000623,Apple Pay,177.82,Paid
PAY000624,O000624,Card,66.54,Paid
PAY000625,O000625,Google Pay,429.34,Failed
PAY000626,O000626,PayPal,603.97,Paid
PAY000627,O000627,PayPal,469.91,Paid
PAY000628,O000628,PayPal,522.9,Paid
PAY000629,O000629,PayPal,370.44,Paid
PAY000630,O000630,Card,543.9,Paid
PAY000631,O000631,PayPal,1315.45,Paid
PAY000632,O000632,Card,731.04,Paid
PAY000633,O000633,Card,12.15,Paid
PAY000634,O000634,PayPal,1674.72,Paid
PAY000635,O000635,Apple Pay,1897.78,Paid
PAY000636,O000636,Google Pay,856.89,Paid
PAY000637,O000637,Card,595.14,Paid
PAY000638,O000638,Card,406.85,Paid
PAY000639,O000639,Apple Pay,1469.88,Paid
PAY000640,O000640,Card,363.18,Paid
PAY000641,O000641,Card,637.3,Paid
PAY000642,O000642,Apple Pay,385.67,Paid
PAY000643,O000643,Card,150.48,Paid
PAY000644,O000644,Card,237.82,Paid
PAY000645,O000645,Card,687.48,Paid
PAY000646,O000646,Card,716.85,Paid
PAY000647,O000647,PayPal,476.67,Paid
PAY000648,O000648,Google Pay,12.15,Paid
PAY000649,O000649,Card,3086.64,Paid
PAY000650,O000650,Card,1075.71,Paid
PAY000651,O000651,PayPal,910.46,Paid
PAY000652,O000652,Card,880.77,Paid
PAY000653,O000653,Card,810.85,Refunded
PAY000654,O000654,Card,1199.95,Paid
PAY000655,O000655,Google Pay,168.3,Paid
PAY000656,O000656,Apple Pay,697.08,Paid
PAY000657,O000657,Apple Pay,50.98,Paid
PAY000658,O000658,PayPal,1724.19,Paid
PAY000659,O000659,PayPal,1583.08,Paid
PAY000660,O000660,PayPal,42.63,Paid
PAY000661,O000661,Apple Pay,489.46,Paid
PAY000662,O000662,Apple Pay,138.88,Paid
PAY000663,O000663,Google Pay,600.66,Paid
PAY000664,O000664,Google Pay,1132.04,Paid
PAY000665,O000665,Card,291.39,Paid
PAY000666,O000666,Google Pay,1196.71,Failed
PAY000667,O000667,Card,27.69,Paid
PAY000668,O000668,Card,453.12,Paid
PAY000669,O000669,PayPal,559.89,Paid
PAY000670,O000670,Card,654.65,Paid
PAY000671,O000671,Google Pay,1038.47,Paid
PAY000672,O000672,PayPal,3769.25,Paid
PAY000673,O000673,Card,669.1,Paid
PAY000674,O000674,Card,103.0,Paid
PAY000675,O000675,Apple Pay,232.99,Paid
PAY000676,O000676,Card,216.36,Paid
PAY000677,O000677,Apple Pay,678.65,Paid
PAY000678,O000678,Google Pay,126.67,Paid
PAY000679,O000679,Apple Pay,191.96,Paid
PAY000680,O000680,Apple Pay,184.65,Paid
PAY000681,O000681,Card,535.91,Paid
PAY000682,O000682,Card,120.77,Paid
PAY000683,O000683,Card,362.51,Paid
PAY000684,O000684,PayPal,360.19,Paid
PAY000685,O000685,Card,147.61,Paid
PAY000686,O000686,Google Pay,427.51,Failed
PAY000687,O000687,Card,140.19,Paid
PAY000688,O000688,Apple Pay,646.17,Paid
PAY000689,O000689,Card,2734.73,Failed
PAY000690,O000690,Card,2158.55,Paid
PAY000691,O000691,Card,117.34,Paid
PAY000692,O000692,Google Pay,1222.99,Paid
PAY000693,O000693,Apple Pay,313.97,Paid
PAY000694,O000694,Apple Pay,398.77,Paid
PAY000695,O000695,Apple Pay,455.08,Paid
PAY000696,O000696,Google Pay,418.42,Paid
PAY000697,O000697,Apple Pay,3.87,Paid
PAY000698,O000698,Card,679.7,Paid
PAY000699,O000699,Card,66.47,Paid
PAY000700,O000700,PayPal,254.93,Paid
PAY000701,O000701,Card,560.65,Paid
PAY000702,O000702,Apple Pay,87.88,Paid
PAY000703,O000703,Apple Pay,491.32,Paid
PAY000704,O000704,Card,1162.64,Paid
PAY000705,O000705,Card,779.71,Paid
PAY000706,O000706,Card,12.43,Paid
PAY000707,O000707,Google Pay,206.13,Paid
PAY000708,O000708,Card,997.88,Paid
PAY000709,O000709,Card,1993.24,Paid
PAY000710,O000710,Card,189.5,Paid
PAY000711,O000711,Card,869.99,Paid
PAY000712,O000712,Google Pay,1814.66,Paid
PAY000713,O000713,Card,21.01,Paid
PAY000714,O000714,Apple Pay,992.04,Paid
PAY000715,O000715,Card,689.72,Paid
PAY000716,O000716,Apple Pay,393.94,Paid
PAY000717,O000717,PayPal,678.69,Paid
PAY000718,O000718,Google Pay,662.91,Paid
PAY000719,O000719,Card,973.3,Paid
PAY000720,O000720,Card,808.67,Paid
PAY000721,O000721,Card,834.88,Paid
PAY000722,O000722,Card,481.38,Paid
PAY000723,O000723,Card,852.69,Paid
PAY000724,O000724,Card,1015.7,Paid
PAY000725,O000725,Card,279.6,Paid
PAY000726,O000726,Apple Pay,773.13,Paid
PAY000727,O000727,Card,13.18,Paid
PAY000728,O000728,Card,720.17,Paid
PAY000729,O000729,Card,141.8,Paid
PAY000730,O000730,Card,769.42,Paid
PAY000731,O000731,Apple Pay,288.69,Paid
PAY000732,O000732,Apple Pay,249.41,Paid
PAY000733,O000733,Google Pay,458.07,Paid
PAY000734,O000734,Card,2977.69,Paid
PAY000735,O000735,Card,939.12,Paid
PAY000736,O000736,PayPal,627.58,Paid
PAY000737,O000737,Card,606.91,Paid
PAY000738,O000738,Card,645.45,Failed
PAY000739,O000739,Card,405.63,Paid
PAY000740,O000740,Card,300.64,Paid
PAY000741,O000741,Card,2788.72,Paid
PAY000742,O000742,Card,99.73,Paid
PAY000743,O000743,Card,1119.88,Paid
PAY000744,O000744,Google Pay,57.44,Paid
PAY000745,O000745,Google Pay,246.94,Paid
PAY000746,O000746,Card,2083.74,Paid
PAY000747,O000747,Google Pay,2222.68,Paid
PAY000748,O000748,Card,966.35,Paid
PAY000749,O000749,PayPal,1492.61,Paid
PAY000750,O000750,Card,132.3,Paid
PAY000751,O000751,Apple Pay,221.5,Paid
PAY000752,O000752,Card,91.32,Paid
PAY000753,O000753,Apple Pay,1098.51,Paid
PAY000754,O000754,Card,1518.53,Failed
PAY000755,O000755,Google Pay,1314.64,Paid
PAY000756,O000756,Card,526.87,Failed
PAY000757,O000757,Apple Pay,97.45,Paid
PAY000758,O000758,PayPal,712.84,Failed
PAY000759,O000759,Card,1187.19,Paid
PAY000760,O000760,Card,1506.18,Paid
PAY000761,O000761,Apple Pay,145.25,Paid
PAY000762,O000762,Card,13.83,Paid
PAY000763,O000763,Card,580.91,Paid
PAY000764,O000764,PayPal,229.16,Paid
PAY000765,O000765,Apple Pay,221.13,Paid
PAY000766,O000766,PayPal,1105.44,Paid
PAY000767,O000767,Card,1550.46,Paid
PAY000768,O000768,Card,237.4,Paid
PAY000769,O000769,Apple Pay,1224.55,Paid
PAY000770,O000770,Card,233.56,Paid
PAY000771,O000771,PayPal,345.5,Paid
PAY000772,O000772,Card,1046.22,Paid
PAY000773,O000773,PayPal,17.43,Paid
PAY000774,O000774,Card,60.9,Paid
PAY000775,O000775,Card,235.33,Paid
PAY000776,O000776,PayPal,836.16,Paid
PAY000777,O000777,Card,803.72,Paid
PAY000778,O000778,Card,302.48,Paid
PAY000779,O000779,Card,26.81,Failed
PAY000780,O000780,PayPal,387.73,Paid
PAY000781,O000781,Card,275.3,Paid
PAY000782,O000782,PayPal,552.72,Paid
PAY000783,O000783,PayPal,632.7,Paid
PAY000784,O000784,Card,154.08,Paid
PAY000785,O000785,Apple Pay,1596.53,Paid
PAY000786,O000786,PayPal,462.8,Paid
PAY000787,O000787,Card,366.81,Paid
PAY000788,O000788,Apple Pay,765.26,Paid
PAY000789,O000789,Apple Pay,1290.7,Paid
PAY000790,O000790,Card,198.6,Paid
PAY000791,O000791,Card,578.8,Paid
PAY000792,O000792,Card,1058.91,Paid
PAY000793,O000793,Card,569.56,Paid
PAY000794,O000794,Card,901.81,Paid
PAY000795,O000795,Card,544.67,Paid
PAY000796,O000796,Card,1620.02,Paid
PAY000797,O000797,PayPal,838.5,Paid
PAY000798,O000798,Apple Pay,1550.72,Paid
PAY000799,O000799,PayPal,407.82,Paid
PAY000800,O000800,Apple Pay,772.59,Paid
PAY000801,O000801,Card,1212.52,Paid
PAY000802,O000802,Apple Pay,332.3,Paid
PAY000803,O000803,Card,1429.96,Paid
PAY000804,O000804,PayPal,1753.8,Paid
PAY000805,O000805,PayPal,255.47,Paid
PAY000806,O000806,PayPal,270.04,Paid
PAY000807,O000807,Apple Pay,973.15,Paid
PAY000808,O000808,PayPal,140.83,Paid
PAY000809,O000809,Apple Pay,927.43,Paid
PAY000810,O000810,Apple Pay,1839.05,Paid
PAY000811,O000811,PayPal,629.47,Paid
PAY000812,O000812,Card,396.4,Paid
PAY000813,O000813,PayPal,418.44,Paid
PAY000814,O000814,PayPal,126.55,Paid
PAY000815,O000815,Card,87.08,Paid
PAY000816,O000816,Google Pay,872.14,Paid
PAY000817,O000817,Card,666.01,Paid
PAY000818,O000818,Card,638.2,Paid
PAY000819,O000819,Card,837.36,Paid
PAY000820,O000820,Card,471.33,Paid
PAY000821,O000821,PayPal,465.52,Paid
PAY000822,O000822,Google Pay,1144.0,Paid
PAY000823,O000823,Apple Pay,1245.84,Failed
PAY000824,O000824,Card,701.56,Failed
PAY000825,O000825,Card,1418.32,Paid
PAY000826,O000826,Google Pay,2032.83,Paid
PAY000827,O000827,PayPal,1639.66,Paid
PAY000828,O000828,PayPal,1405.9,Paid
PAY000829,O000829,Card,151.18,Paid
PAY000830,O000830,Apple Pay,242.59,Paid
PAY000831,O000831,Card,534.81,Paid
PAY000832,O000832,Card,684.72,Paid
PAY000833,O000833,Apple Pay,1095.96,Paid
PAY000834,O000834,Card,525.9,Paid
PAY000835,O000835,PayPal,845.05,Paid
PAY000836,O000836,Card,273.69,Paid
PAY000837,O000837,PayPal,121.93,Paid
PAY000838,O000838,PayPal,388.03,Paid
PAY000839,O000839,Apple Pay,568.13,Paid
PAY000840,O000840,Card,680.85,Paid
PAY000841,O000841,Card,112.45,Paid
PAY000842,O000842,Card,2083.04,Paid
PAY000843,O000843,Card,915.74,Paid
PAY000844,O000844,Google Pay,344.29,Paid
PAY000845,O000845,Google Pay,475.47,Failed
PAY000846,O000846,Apple Pay,166.11,Paid
PAY000847,O000847,Google Pay,43.83,Paid
PAY000848,O000848,Google Pay,882.22,Paid
PAY000849,O000849,Card,770.26,Paid
PAY000850,O000850,Card,1469.23,Paid
PAY000851,O000851,Card,106.34,Paid
PAY000852,O000852,Google Pay,979.02,Paid
PAY000853,O000853,PayPal,474.2,Paid
PAY000854,O000854,Card,207.69,Paid
PAY000855,O000855,Card,216.32,Paid
PAY000856,O000856,PayPal,537.85,Paid
PAY000857,O000857,Card,968.75,Paid
PAY000858,O000858,Card,36.81,Paid
PAY000859,O000859,Card,967.84,Paid
PAY000860,O000860,Card,77.53,Paid
PAY000861,O000861,Card,664.58,Failed
PAY000862,O000862,Google Pay,490.29,Paid
PAY000863,O000863,Card,814.73,Paid
PAY000864,O000864,Card,129.19,Paid
PAY000865,O000865,Apple Pay,1927.26,Paid
PAY000866,O000866,Google Pay,1140.3,Paid
PAY000867,O000867,Card,810.25,Paid
PAY000868,O000868,Card,2215.32,Paid
PAY000869,O000869,Card,188.69,Paid
PAY000870,O000870,Card,1636.86,Paid
PAY000871,O000871,Apple Pay,131.32,Paid
PAY000872,O000872,Card,1518.75,Paid
PAY000873,O000873,PayPal,2042.28,Paid
PAY000874,O000874,PayPal,1219.77,Failed
PAY000875,O000875,Google Pay,197.94,Paid
PAY000876,O000876,Card,788.69,Paid
PAY000877,O000877,Apple Pay,441.89,Paid
PAY000878,O000878,Card,0.0,Paid
PAY000879,O000879,Apple Pay,412.71,Paid
PAY000880,O000880,PayPal,94.88,Paid
PAY000881,O000881,Card,201.08,Refunded
PAY000882,O000882,Card,216.22,Paid
PAY000883,O000883,Card,344.11,Paid
PAY000884,O000884,PayPal,141.8,Paid
PAY000885,O000885,Card,525.52,Paid
PAY000886,O000886,Card,1820.92,Paid
PAY000887,O000887,Card,744.44,Failed
PAY000888,O000888,Card,705.46,Paid
PAY000889,O000889,PayPal,1579.24,Paid
PAY000890,O000890,Card,425.6,Paid
PAY000891,O000891,Card,716.35,Paid
PAY000892,O000892,Card,115.19,Paid
PAY000893,O000893,Card,444.0,Paid
PAY000894,O000894,Card,516.26,Paid
PAY000895,O000895,Apple Pay,163.36,Paid
PAY000896,O000896,Card,556.2,Paid
PAY000897,O000897,Card,36.81,Paid
PAY000898,O000898,Apple Pay,283.1,Paid
PAY000899,O000899,Card,1159.28,Paid
PAY000900,O000900,Card,678.08,Paid
PAY000901,O000901,PayPal,2042.72,Paid
PAY000902,O000902,Card,257.5,Paid
PAY000903,O000903,Card,439.89,Paid
PAY000904,O000904,Card,857.22,Paid
PAY000905,O000905,Card,141.95,Paid
PAY000906,O000906,Card,1114.87,Paid
PAY000907,O000907,Card,405.58,Paid
PAY000908,O000908,Google Pay,515.89,Paid
PAY000909,O000909,Card,761.36,Paid
PAY000910,O000910,Card,851.98,Paid
PAY000911,O000911,Apple Pay,217.25,Paid
PAY000912,O000912,Card,466.22,Paid
PAY000913,O000913,Card,1400.98,Paid
PAY000914,O000914,Card,575.76,Paid
PAY000915,O000915,Apple Pay,392.19,Paid
PAY000916,O000916,Card,1519.06,Paid
PAY000917,O000917,Card,1360.22,Paid
PAY000918,O000918,PayPal,836.5,Paid
PAY000919,O000919,Apple Pay,34.86,Paid
PAY000920,O000920,Card,523.29,Paid
PAY000921,O000921,Card,280.19,Paid
PAY000922,O000922,Card,369.49,Paid
PAY000923,O000923,Card,98.74,Paid
PAY000924,O000924,Card,434.34,Paid
PAY000925,O000925,PayPal,1009.89,Paid
PAY000926,O000926,Card,1186.87,Paid
PAY000927,O000927,PayPal,139.5,Paid
PAY000928,O000928,Card,379.72,Paid
PAY000929,O000929,Google Pay,938.82,Paid
PAY000930,O000930,Card,1463.47,Paid
PAY000931,O000931,Google Pay,156.5,Paid
PAY000932,O000932,Google Pay,171.45,Paid
PAY000933,O000933,Card,87.55,Paid
PAY000934,O000934,Google Pay,283.63,Paid
PAY000935,O000935,PayPal,1209.77,Paid
PAY000936,O000936,Card,1350.62,Paid
PAY000937,O000937,PayPal,247.5,Paid
PAY000938,O000938,Apple Pay,750.72,Paid
PAY000939,O000939,Card,1425.02,Paid
PAY000940,O000940,PayPal,547.8,Paid
PAY000941,O000941,Apple Pay,106.37,Failed
PAY000942,O000942,Card,714.19,Paid
PAY000943,O000943,PayPal,1584.06,Paid
PAY000944,O000944,Apple Pay,1595.8,Paid
PAY000945,O000945,Card,1262.06,Paid
PAY000946,O000946,Card,1137.15,Paid
PAY000947,O000947,Google Pay,120.89,Paid
PAY000948,O000948,PayPal,837.0,Paid
PAY000949,O000949,Google Pay,893.68,Paid
PAY000950,O000950,Card,837.68,Paid
PAY000951,O000951,Card,138.08,Paid
PAY000952,O000952,Card,770.88,Paid
PAY000953,O000953,Card,460.69,Paid
PAY000954,O000954,Card,158.14,Paid
PAY000955,O000955,PayPal,579.3,Paid
PAY000956,O000956,Card,710.1,Paid
PAY000957,O000957,Card,691.01,Refunded
PAY000958,O000958,Card,598.93,Paid
PAY000959,O000959,Apple Pay,89.28,Paid
PAY000960,O000960,PayPal,213.47,Paid
PAY000961,O000961,Card,273.69,Paid
PAY000962,O000962,Card,225.29,Paid
PAY000963,O000963,Card,817.68,Paid
PAY000964,O000964,Apple Pay,340.5,Paid
PAY000965,O000965,Card,621.03,Paid
PAY000966,O000966,Card,529.46,Paid
PAY000967,O000967,Card,481.93,Paid
PAY000968,O000968,Apple Pay,214.27,Paid
PAY000969,O000969,Card,576.75,Paid
PAY000970,O000970,Card,452.25,Paid
PAY000971,O000971,Card,576.08,Paid
PAY000972,O000972,Card,1169.24,Paid
PAY000973,O000973,Card,954.04,Paid
PAY000974,O000974,Card,384.68,Paid
PAY000975,O000975,Card,1009.27,Paid
PAY000976,O000976,Card,430.33,Failed
PAY000977,O000977,Card,836.03,Paid
PAY000978,O000978,Card,1355.61,Paid
PAY000979,O000979,PayPal,596.81,Paid
PAY000980,O000980,PayPal,328.86,Paid
PAY000981,O000981,Google Pay,1123.9,Paid
PAY000982,O000982,Google Pay,351.01,Failed
PAY000983,O000983,Card,111.59,Paid
PAY000984,O000984,Apple Pay,142.85,Paid
PAY000985,O000985,Apple Pay,87.66,Paid
PAY000986,O000986,Card,331.41,Paid
PAY000987,O000987,PayPal,774.34,Paid
PAY000988,O000988,Apple Pay,794.02,Paid
PAY000989,O000989,Apple Pay,173.24,Paid
PAY000990,O000990,Google Pay,208.26,Paid
PAY000991,O000991,Apple Pay,225.87,Paid
PAY000992,O000992,Card,365.44,Paid
PAY000993,O000993,Apple Pay,1059.98,Paid
PAY000994,O000994,PayPal,599.26,Paid
PAY000995,O000995,Card,1758.27,Paid
PAY000996,O000996,Card,2030.14,Paid
PAY000997,O000997,Card,829.45,Paid
PAY000998,O000998,Card,426.9,Paid
PAY000999,O000999,Card,548.85,Paid
PAY001000,O001000,Apple Pay,452.28,Paid
PAY001001,O001001,PayPal,1276.51,Paid
PAY001002,O001002,PayPal,1008.79,Paid
PAY001003,O001003,Google Pay,273.69,Failed
PAY001004,O001004,PayPal,158.79,Paid
PAY001005,O001005,PayPal,192.02,Paid
PAY001006,O001006,PayPal,592.99,Paid
PAY001007,O001007,Card,9.52,Paid
PAY001008,O001008,Google Pay,2167.47,Paid
PAY001009,O001009,Google Pay,370.44,Failed
PAY001010,O001010,Apple Pay,38.83,Paid
PAY001011,O001011,Google Pay,1405.46,Paid
PAY001012,O001012,Google Pay,193.65,Paid
PAY001013,O001013,Apple Pay,320.11,Paid
PAY001014,O001014,Card,632.34,Paid
PAY001015,O001015,Card,3104.78,Paid
PAY001016,O001016,Card,247.5,Paid
PAY001017,O001017,Card,2692.3,Paid
PAY001018,O001018,PayPal,773.62,Paid
PAY001019,O001019,Apple Pay,588.62,Paid
PAY001020,O001020,PayPal,2243.8,Paid
PAY001021,O001021,Card,1304.84,Refunded
PAY001022,O001022,PayPal,281.3,Paid
PAY001023,O001023,Apple Pay,483.22,Paid
PAY001024,O001024,Card,116.84,Paid
PAY001025,O001025,Apple Pay,408.52,Paid
PAY001026,O001026,Card,707.33,Paid
PAY001027,O001027,Card,824.03,Paid
PAY001028,O001028,Card,672.46,Paid
PAY001029,O001029,PayPal,618.13,Paid
PAY001030,O001030,Apple Pay,409.74,Paid
PAY001031,O001031,Card,885.52,Paid
PAY001032,O001032,Card,266.16,Paid
PAY001033,O001033,Card,1003.54,Paid
PAY001034,O001034,Card,378.59,Refunded
PAY001035,O001035,Apple Pay,1506.54,Paid
PAY001036,O001036,Google Pay,320.62,Paid
PAY001037,O001037,Card,458.36,Paid
PAY001038,O001038,PayPal,200.19,Paid
PAY001039,O001039,Card,630.78,Paid
PAY001040,O001040,Apple Pay,843.26,Paid
PAY001041,O001041,Card,1515.3,Paid
PAY001042,O001042,PayPal,1202.86,Paid
PAY001043,O001043,PayPal,704.5,Paid
PAY001044,O001044,Card,691.12,Paid
PAY001045,O001045,Apple Pay,174.98,Paid
PAY001046,O001046,Card,3649.04,Paid
PAY001047,O001047,Card,243.69,Paid
PAY001048,O001048,Card,495.54,Paid
PAY001049,O001049,Apple Pay,229.44,Failed
PAY001050,O001050,Card,1305.04,Paid
PAY001051,O001051,Apple Pay,458.39,Paid
PAY001052,O001052,Card,635.06,Paid
PAY001053,O001053,Card,365.3,Paid
PAY001054,O001054,Card,1814.24,Paid
PAY001055,O001055,Google Pay,1223.78,Paid
PAY001056,O001056,Card,50.9,Paid
PAY001057,O001057,Card,35.0,Paid
PAY001058,O001058,Card,527.32,Paid
PAY001059,O001059,Google Pay,573.9,Failed
PAY001060,O001060,Google Pay,811.62,Paid
PAY001061,O001061,Google Pay,522.05,Paid
PAY001062,O001062,Google Pay,548.9,Paid
PAY001063,O001063,Google Pay,242.97,Paid
PAY001064,O001064,Card,381.81,Paid
PAY001065,O001065,Card,31.22,Paid
PAY001066,O001066,Card,598.96,Paid
PAY001067,O001067,Apple Pay,602.8,Paid
PAY001068,O001068,Card,823.6,Paid
PAY001069,O001069,Card,1029.23,Paid
PAY001070,O001070,PayPal,1114.49,Paid
PAY001071,O001071,Card,1778.98,Paid
PAY001072,O001072,Card,1211.99,Refunded
PAY001073,O001073,Card,1557.12,Paid
PAY001074,O001074,Apple Pay,1197.72,Paid
PAY001075,O001075,Google Pay,198.26,Failed
PAY001076,O001076,Card,883.68,Paid
PAY001077,O001077,Card,430.42,Paid
PAY001078,O001078,Card,96.56,Paid
PAY001079,O001079,Card,106.13,Failed
PAY001080,O001080,Card,684.24,Failed
PAY001081,O001081,Google Pay,1178.41,Paid
PAY001082,O001082,Google Pay,312.52,Paid
PAY001083,O001083,Card,1760.7,Paid
PAY001084,O001084,Google Pay,327.73,Paid
PAY001085,O001085,PayPal,896.16,Paid
PAY001086,O001086,Apple Pay,766.44,Paid
PAY001087,O001087,Google Pay,829.34,Paid
PAY001088,O001088,Google Pay,115.77,Paid
PAY001089,O001089,PayPal,468.33,Paid
PAY001090,O001090,Apple Pay,994.61,Paid
PAY001091,O001091,Card,134.81,Paid
PAY001092,O001092,Google Pay,304.58,Paid
PAY001093,O001093,Card,1396.36,Paid
PAY001094,O001094,PayPal,472.38,Paid
PAY001095,O001095,Card,748.31,Paid
PAY001096,O001096,Google Pay,1306.6,Paid
PAY001097,O001097,Card,377.96,Paid
PAY001098,O001098,Apple Pay,373.39,Paid
PAY001099,O001099,Card,936.27,Paid
PAY001100,O001100,Apple Pay,375.44,Paid
PAY001101,O001101,Apple Pay,785.41,Paid
PAY001102,O001102,Card,945.16,Paid
PAY001103,O001103,Google Pay,2.36,Paid
PAY001104,O001104,Card,651.62,Paid
PAY001105,O001105,PayPal,113.87,Failed
PAY001106,O001106,Apple Pay,627.94,Paid
PAY001107,O001107,Apple Pay,302.38,Paid
PAY001108,O001108,Card,349.41,Paid
PAY001109,O001109,Apple Pay,538.89,Paid
PAY001110,O001110,PayPal,129.98,Paid
PAY001111,O001111,Google Pay,56.19,Paid
PAY001112,O001112,Apple Pay,1435.48,Refunded
PAY001113,O001113,Card,1103.21,Paid
PAY001114,O001114,Card,582.86,Paid
PAY001115,O001115,PayPal,1609.56,Paid
PAY001116,O001116,Apple Pay,393.78,Paid
PAY001117,O001117,Google Pay,1104.95,Paid
PAY001118,O001118,PayPal,155.75,Paid
PAY001119,O001119,Card,203.93,Paid
PAY001120,O001120,Apple Pay,470.48,Paid
PAY001121,O001121,Card,825.42,Paid
PAY001122,O001122,Card,841.0,Paid
PAY001123,O001123,Card,178.04,Paid
PAY001124,O001124,PayPal,432.85,Paid
PAY001125,O001125,Card,110.22,Paid
PAY001126,O001126,Card,374.22,Paid
PAY001127,O001127,Card,187.71,Paid
PAY001128,O001128,Apple Pay,215.23,Paid
PAY001129,O001129,Card,229.26,Paid
PAY001130,O001130,Apple Pay,1095.76,Paid
PAY001131,O001131,Card,647.63,Paid
PAY001132,O001132,Card,552.28,Paid
PAY001133,O001133,PayPal,118.74,Paid
PAY001134,O001134,PayPal,796.5,Paid
PAY001135,O001135,Card,365.85,Paid
PAY001136,O001136,Card,0.53,Paid
PAY001137,O001137,PayPal,1166.22,Paid
PAY001138,O001138,Card,1071.65,Paid
PAY001139,O001139,Card,1632.91,Paid
PAY001140,O001140,Card,864.72,Paid
PAY001141,O001141,Apple Pay,687.48,Paid
PAY001142,O001142,Google Pay,63.16,Paid
PAY001143,O001143,Apple Pay,1818.79,Paid
PAY001144,O001144,Google Pay,145.13,Paid
PAY001145,O001145,Card,68.88,Paid
PAY001146,O001146,PayPal,131.22,Paid
PAY001147,O001147,Card,821.88,Paid
PAY001148,O001148,Card,884.52,Paid
PAY001149,O001149,PayPal,471.84,Paid
PAY001150,O001150,Card,51.83,Paid
PAY001151,O001151,Google Pay,251.28,Failed
PAY001152,O001152,Apple Pay,111.82,Paid
PAY001153,O001153,Google Pay,47.7,Paid
PAY001154,O001154,Card,216.9,Paid
PAY001155,O001155,PayPal,173.04,Paid
PAY001156,O001156,PayPal,723.35,Paid
PAY001157,O001157,Apple Pay,140.33,Paid
PAY001158,O001158,Card,15.68,Paid
PAY001159,O001159,PayPal,672.45,Paid
PAY001160,O001160,PayPal,1571.27,Paid
PAY001161,O001161,Card,465.08,Paid
PAY001162,O001162,Card,231.58,Paid
PAY001163,O001163,Card,107.17,Paid
PAY001164,O001164,Card,57.44,Paid
PAY001165,O001165,Card,88.53,Paid
PAY001166,O001166,Google Pay,2083.63,Paid
PAY001167,O001167,Card,211.87,Paid
PAY001168,O001168,PayPal,39.8,Paid
PAY001169,O001169,Apple Pay,250.74,Paid
PAY001170,O001170,Card,386.81,Paid
PAY001171,O001171,Card,557.87,Paid
PAY001172,O001172,PayPal,673.21,Paid
PAY001173,O001173,PayPal,701.0,Paid
PAY001174,O001174,Card,684.64,Paid
PAY001175,O001175,Card,402.22,Paid
PAY001176,O001176,Card,365.5,Paid
PAY001177,O001177,Card,639.6,Paid
PAY001178,O001178,Google Pay,228.33,Failed
PAY001179,O001179,Apple Pay,1303.84,Paid
PAY001180,O001180,PayPal,1121.7,Paid
PAY001181,O001181,Card,982.18,Paid
PAY001182,O001182,Apple Pay,188.65,Paid
PAY001183,O001183,Card,1538.74,Paid
PAY001184,O001184,Apple Pay,1225.27,Paid
PAY001185,O001185,Card,285.66,Paid
PAY001186,O001186,Google Pay,515.77,Paid
PAY001187,O001187,Apple Pay,916.24,Paid
PAY001188,O001188,Google Pay,924.3,Paid
PAY001189,O001189,Card,484.96,Paid
PAY001190,O001190,Card,633.33,Paid
PAY001191,O001191,Card,642.52,Paid
PAY001192,O001192,Google Pay,128.9,Paid
PAY001193,O001193,Card,1380.74,Paid
PAY001194,O001194,Card,75.0,Paid
PAY001195,O001195,PayPal,346.29,Paid
PAY001196,O001196,PayPal,0.0,Refunded
PAY001197,O001197,Google Pay,363.56,Paid
PAY001198,O001198,Apple Pay,791.73,Paid
PAY001199,O001199,Card,525.15,Paid
PAY001200,O001200,Card,544.06,Paid
PAY001201,O001201,Apple Pay,1395.57,Paid
PAY001202,O001202,Google Pay,41.74,Paid
PAY001203,O001203,PayPal,1082.72,Paid
PAY001204,O001204,Card,1804.09,Paid
PAY001205,O001205,PayPal,710.19,Paid
PAY001206,O001206,Card,423.98,Paid
PAY001207,O001207,Card,1180.26,Paid
PAY001208,O001208,PayPal,436.47,Paid
PAY001209,O001209,PayPal,497.06,Paid
