order_item_id,order_id,product_id,quantity
OI0000873,O000431,P0036,1
OI0000874,O000431,P0105,1
OI0000875,O000431,P0069,2
OI0000876,O000431,P0041,1
OI0000877,O000432,P0051,1
OI0000878,O000433,P0010,1
OI0000879,O000434,P0120,1
OI0000880,O000434,P0048,1
OI0000881,O000435,P0166,1
OI0000882,O000435,P0160,2
OI0000883,O000436,P0214,1
OI0000884,O000437,P0113,1
OI0000885,O000437,P0003,1
OI0000886,O000438,P0294,1
OI0000887,O000439,P0059,1
OI0000888,O000439,P0205,1
OI0000889,O000439,P0150,1
OI0000890,O000439,P0111,1
OI0000891,O000440,P0018,2
OI0000892,O000440,P0072,2
OI0000893,O000440,P0239,2
OI0000894,O000441,P0153,1
OI0000895,O000442,P0093,1
OI0000896,O000442,P0007,1
OI0000897,O000443,P0175,1
OI0000898,O000443,P0248,1
OI0000899,O000443,P0028,1
OI0000900,O000443,P0066,1
OI0000901,O000444,P0012,1
OI0000902,O000444,P0213,1
OI0000903,O000445,P0270,2
OI0000904,O000445,P0214,1
OI0000905,O000446,P0154,1
OI0000906,O000446,P0148,1
OI0000907,O000446,P0234,1
OI0000908,O000446,P0153,2
OI0000909,O000447,P0063,1
OI0000910,O000447,P0149,2
OI0000911,O000448,P0243,1
OI0000912,O000448,P0138,1
OI0000913,O000448,P0040,1
OI0000914,O000449,P0290,1
OI0000915,O000450,P0144,1
OI0000916,O000450,P0089,2
OI0000917,O000450,P0035,2
OI0000918,O000450,P0273,2
OI0000919,O000451,P0090,1
OI0000920,O000451,P0173,2
OI0000921,O000452,P0071,1
OI0000922,O000453,P0259,1
OI0000923,O000453,P0272,1
OI0000924,O000454,P0237,1
OI0000925,O000454,P0029,1
OI0000926,O000455,P0253,1
OI0000927,O000456,P0042,1
OI0000928,O000457,P0052,1
OI0000929,O000458,P0075,1
OI0000930,O000458,P0004,1
OI0000931,O000458,P0221,1
OI0000932,O000459,P0058,2
OI0000933,O000459,P0006,1
OI0000934,O000459,P0116,1
OI0000935,O000460,P0062,1
OI0000936,O000460,P0047,3
OI0000937,O000461,P0207,2
OI0000938,O000462,P0065,1
OI0000939,O000462,P0208,1
OI0000940,O000463,P0089,2
OI0000941,O000463,P0019,1
OI0000942,O000464,P0163,3
OI0000943,O000464,P0197,2
OI0000944,O000464,P0069,1
OI0000945,O000465,P0171,1
OI0000946,O000465,P0196,3
OI0000947,O000466,P0295,2
OI0000948,O000467,P0272,2
OI0000949,O000468,P0039,1
OI0000950,O000468,P0262,1
OI0000951,O000469,P0056,1
OI0000952,O000469,P0053,1
OI0000953,O000469,P0295,1
OI0000954,O000470,P0185,2
OI0000955,O000470,P0014,1
OI0000956,O000470,P0267,1
OI0000957,O000470,P0139,1
OI0000958,O000471,P0158,2
OI0000959,O000471,P0042,3
OI0000960,O000471,P0167,1
OI0000961,O000471,P0194,1
OI0000962,O000472,P0111,3
OI0000963,O000472,P0132,2
OI0000964,O000472,P0081,1
OI0000965,O000473,P0066,1
OI0000966,O000474,P0234,1
OI0000967,O000475,P0069,2
OI0000968,O000475,P0080,1
OI0000969,O000475,P0047,2
OI0000970,O000475,P0060,1
OI0000971,O000476,P0211,1
OI0000972,O000477,P0236,1
OI0000973,O000478,P0071,1
OI0000974,O000479,P0206,1
OI0000975,O000479,P0169,1
OI0000976,O000479,P0061,1
OI0000977,O000480,P0223,1
OI0000978,O000481,P0290,2
OI0000979,O000482,P0116,3
OI0000980,O000482,P0195,2
OI0000981,O000483,P0256,1
OI0000982,O000484,P0092,1
OI0000983,O000485,P0035,1
OI0000984,O000485,P0234,1
OI0000985,O000485,P0297,1
OI0000986,O000486,P0288,1
OI0000987,O000486,P0275,1
OI0000988,O000487,P0192,1
OI0000989,O000487,P0233,1
OI0000990,O000487,P0136,2
OI0000991,O000487,P0101,1
OI0000992,O000488,P0017,1
OI0000993,O000488,P0035,1
OI0000994,O000489,P0043,1
OI0000995,O000490,P0276,1
OI0000996,O000490,P0223,2
OI0000997,O000491,P0002,1
OI0000998,O000492,P0020,1
OI0000999,O000492,P0086,1
OI0001000,O000493,P0252,1
OI0001001,O000493,P0198,2
OI0001002,O000494,P0285,2
OI0001003,O000494,P0192,1
OI0001004,O000494,P0278,3
OI0001005,O000495,P0289,1
OI0001006,O000495,P0143,1
OI0001007,O000496,P0246,1
OI0001008,O000497,P0104,2
OI0001009,O000497,P0257,2
OI0001010,O000497,P0065,2
OI0001011,O000498,P0159,1
OI0001012,O000499,P0072,1
OI0001013,O000500,P0222,2
OI0001014,O000500,P0164,1
OI0001015,O000500,P0123,1
OI0001016,O000501,P0185,1
OI0001017,O000502,P0225,1
OI0001018,O000502,P0207,1
OI0001019,O000502,P0030,2
OI0001020,O000502,P0122,1
OI0001021,O000503,P0269,1
OI0001022,O000503,P0051,3
OI0001023,O000504,P0103,1
OI0001024,O000505,P0260,1
OI0001025,O000506,P0273,3
OI0001026,O000506,P0015,2
OI0001027,O000507,P0244,1
OI0001028,O000507,P0073,2
OI0001029,O000508,P0293,1
OI0001030,O000509,P0152,1
OI0001031,O000509,P0111,1
OI0001032,O000510,P0245,2
OI0001033,O000510,P0267,1
OI0001034,O000511,P0067,1
OI0001035,O000511,P0273,2
OI0001036,O000512,P0263,2
OI0001037,O000512,P0225,1
OI0001038,O000513,P0035,1
OI0001039,O000513,P0121,1
OI0001040,O000514,P0265,1
OI0001041,O000514,P0107,1
OI0001042,O000515,P0235,2
OI0001043,O000516,P0256,1
OI0001044,O000516,P0112,2
OI0001045,O000516,P0222,1
OI0001046,O000516,P0150,1
OI0001047,O000517,P0053,1
OI0001048,O000518,P0067,1
OI0001049,O000518,P0164,2
OI0001050,O000518,P0099,1
OI0001051,O000519,P0172,2
OI0001052,O000519,P0130,1
OI0001053,O000520,P0240,2
OI0001054,O000520,P0121,2
OI0001055,O000520,P0125,2
OI0001056,O000521,P0183,1
OI0001057,O000521,P0239,2
OI0001058,O000522,P0127,1
OI0001059,O000522,P0040,3
OI0001060,O000523,P0037,1
OI0001061,O000524,P0253,1
OI0001062,O000525,P0164,1
OI0001063,O000525,P0229,1
OI0001064,O000525,P0126,2
OI0001065,O000525,P0228,1
OI0001066,O000526,P0052,1
OI0001067,O000526,P0238,1
OI0001068,O000527,P0276,1
OI0001069,O000527,P0016,1
OI0001070,O000527,P0292,1
OI0001071,O000528,P0271,2
OI0001072,O000528,P0252,1
OI0001073,O000528,P0145,1
OI0001074,O000528,P0156,1
OI0001075,O000529,P0032,1
OI0001076,O000530,P0090,2
OI0001077,O000530,P0121,1
OI0001078,O000530,P0272,1
OI0001079,O000530,P0177,1
OI0001080,O000531,P0053,2
OI0001081,O000532,P0202,1
OI0001082,O000533,P0146,2
OI0001083,O000533,P0055,1
OI0001084,O000533,P0075,1
OI0001085,O000534,P0280,1
OI0001086,O000534,P0250,1
OI0001087,O000535,P0003,1
OI0001088,O000535,P0050,1
OI0001089,O000536,P0028,1
OI0001090,O000537,P0220,3
OI0001091,O000538,P0153,3
OI0001092,O000538,P0105,1
OI0001093,O000539,P0065,1
OI0001094,O000540,P0121,1
OI0001095,O000541,P0293,1
OI0001096,O000542,P0112,1
OI0001097,O000542,P0132,1
OI0001098,O000543,P0186,2
OI0001099,O000543,P0059,1
OI0001100,O000544,P0211,1
OI0001101,O000545,P0104,1
OI0001102,O000545,P0278,1
OI0001103,O000546,P0151,2
OI0001104,O000547,P0106,1
OI0001105,O000548,P0252,1
OI0001106,O000548,P0263,2
OI0001107,O000548,P0239,2
OI0001108,O000549,P0190,1
OI0001109,O000549,P0211,1
OI0001110,O000550,P0055,2
OI0001111,O000551,P0254,1
OI0001112,O000551,P0027,1
OI0001113,O000552,P0116,2
OI0001114,O000552,P0115,1
OI0001115,O000553,P0206,2
OI0001116,O000553,P0045,1
OI0001117,O000553,P0189,1
OI0001118,O000554,P0077,1
OI0001119,O000554,P0186,3
OI0001120,O000555,P0065,1
OI0001121,O000556,P0153,1
OI0001122,O000556,P0079,1
OI0001123,O000557,P0044,2
OI0001124,O000557,P0190,1
OI0001125,O000557,P0165,1
OI0001126,O000557,P0059,1
OI0001127,O000558,P0050,1
OI0001128,O000559,P0268,1
OI0001129,O000560,P0188,1
OI0001130,O000560,P0282,1
OI0001131,O000560,P0258,1
OI0001132,O000560,P0251,2
OI0001133,O000561,P0048,1
OI0001134,O000562,P0226,2
OI0001135,O000563,P0269,1
OI0001136,O000564,P0287,1
OI0001137,O000565,P0039,1
OI0001138,O000566,P0198,1
OI0001139,O000566,P0179,1
OI0001140,O000566,P0171,1
OI0001141,O000567,P0186,1
OI0001142,O000567,P0205,1
OI0001143,O000568,P0222,2
OI0001144,O000568,P0087,1
OI0001145,O000568,P0260,2
OI0001146,O000569,P0256,1
OI0001147,O000569,P0055,1
OI0001148,O000570,P0255,1
OI0001149,O000570,P0011,1
OI0001150,O000570,P0196,2
OI0001151,O000571,P0273,1
OI0001152,O000571,P0181,2
OI0001153,O000572,P0193,1
OI0001154,O000573,P0113,1
OI0001155,O000573,P0122,1
OI0001156,O000573,P0025,1
OI0001157,O000573,P0199,1
OI0001158,O000574,P0248,2
OI0001159,O000575,P0286,2
OI0001160,O000575,P0294,1
OI0001161,O000576,P0240,2
OI0001162,O000576,P0123,1
OI0001163,O000577,P0159,1
OI0001164,O000578,P0125,3
OI0001165,O000579,P0057,2
OI0001166,O000580,P0077,2
OI0001167,O000581,P0061,1
OI0001168,O000582,P0150,2
OI0001169,O000582,P0156,1
OI0001170,O000582,P0270,1
OI0001171,O000582,P0037,1
OI0001172,O000583,P0284,1
OI0001173,O000583,P0089,1
OI0001174,O000584,P0167,1
OI0001175,O000584,P0298,2
OI0001176,O000585,P0093,1
OI0001177,O000586,P0098,1
OI0001178,O000586,P0299,1
OI0001179,O000587,P0300,1
OI0001180,O000588,P0230,3
OI0001181,O000588,P0052,1
OI0001182,O000588,P0157,2
OI0001183,O000589,P0154,1
OI0001184,O000589,P0164,1
OI0001185,O000589,P0093,1
OI0001186,O000590,P0134,1
OI0001187,O000590,P0147,1
OI0001188,O000590,P0017,1
OI0001189,O000591,P0158,1
OI0001190,O000591,P0119,2
OI0001191,O000592,P0267,3
OI0001192,O000593,P0042,1
OI0001193,O000593,P0062,1
OI0001194,O000593,P0030,1
OI0001195,O000594,P0191,1
OI0001196,O000595,P0099,1
OI0001197,O000595,P0141,1
OI0001198,O000596,P0189,1
OI0001199,O000596,P0186,1
OI0001200,O000597,P0207,1
OI0001201,O000597,P0181,1
OI0001202,O000598,P0182,1
OI0001203,O000599,P0142,2
OI0001204,O000600,P0155,1
OI0001205,O000601,P0241,1
OI0001206,O000601,P0091,1
OI0001207,O000601,P0207,3
OI0001208,O000602,P0157,2
OI0001209,O000602,P0028,1
OI0001210,O000602,P0123,1
OI0001211,O000603,P0187,1
OI0001212,O000603,P0155,1
OI0001213,O000604,P0243,1
OI0001214,O000604,P0159,1
OI0001215,O000605,P0284,1
OI0001216,O000606,P0225,2
OI0001217,O000607,P0218,3
OI0001218,O000607,P0009,1
OI0001219,O000608,P0023,1
OI0001220,O000608,P0060,2
OI0001221,O000608,P0277,1
OI0001222,O000609,P0160,1
OI0001223,O000609,P0062,2
OI0001224,O000610,P0087,1
OI0001225,O000610,P0239,3
OI0001226,O000610,P0273,1
OI0001227,O000611,P0197,2
OI0001228,O000612,P0209,1
OI0001229,O000612,P0085,1
OI0001230,O000613,P0171,2
OI0001231,O000613,P0123,1
OI0001232,O000614,P0017,2
OI0001233,O000614,P0041,1
OI0001234,O000615,P0270,1
OI0001235,O000615,P0195,3
OI0001236,O000616,P0103,3
OI0001237,O000616,P0074,2
OI0001238,O000616,P0165,1
OI0001239,O000617,P0148,1
OI0001240,O000618,P0030,2
OI0001241,O000618,P0017,1
OI0001242,O000619,P0027,1
OI0001243,O000619,P0267,1
OI0001244,O000619,P0219,1
OI0001245,O000620,P0075,2
OI0001246,O000621,P0154,1
OI0001247,O000621,P0043,1
OI0001248,O000622,P0300,3
OI0001249,O000622,P0088,1
OI0001250,O000622,P0263,1
OI0001251,O000623,P0042,1
OI0001252,O000623,P0024,1
OI0001253,O000624,P0100,1
OI0001254,O000625,P0020,3
OI0001255,O000625,P0143,1
OI0001256,O000626,P0054,1
OI0001257,O000626,P0300,2
OI0001258,O000627,P0088,1
OI0001259,O000627,P0027,2
OI0001260,O000627,P0072,1
OI0001261,O000628,P0174,1
OI0001262,O000628,P0189,1
OI0001263,O000629,P0069,1
OI0001264,O000630,P0240,1
OI0001265,O000630,P0127,1
OI0001266,O000630,P0207,1
OI0001267,O000631,P0283,1
OI0001268,O000631,P0264,1
OI0001269,O000632,P0129,1
OI0001270,O000633,P0233,1
OI0001271,O000634,P0096,2
OI0001272,O000635,P0155,3
OI0001273,O000635,P0030,2
OI0001274,O000636,P0167,2
OI0001275,O000636,P0236,2
OI0001276,O000636,P0060,1
OI0001277,O000637,P0119,3
OI0001278,O000637,P0159,1
OI0001279,O000637,P0212,2
OI0001280,O000638,P0001,1
OI0001281,O000638,P0018,1
OI0001282,O000639,P0203,2
OI0001283,O000639,P0254,1
OI0001284,O000639,P0015,2
OI0001285,O000639,P0147,1
OI0001286,O000640,P0269,1
OI0001287,O000640,P0138,1
OI0001288,O000641,P0260,1
OI0001289,O000641,P0039,2
OI0001290,O000641,P0016,1
OI0001291,O000642,P0057,1
OI0001292,O000642,P0032,1
OI0001293,O000643,P0185,1
OI0001294,O000643,P0294,1
OI0001295,O000644,P0103,1
OI0001296,O000644,P0123,1
OI0001297,O000645,P0071,3
OI0001298,O000646,P0146,3
OI0001299,O000646,P0206,1
OI0001300,O000646,P0292,2
OI0001301,O000647,P0260,1
OI0001302,O000647,P0187,1
OI0001303,O000648,P0233,1
OI0001304,O000649,P0026,2
OI0001305,O000649,P0055,2
OI0001306,O000649,P0117,1
OI0001307,O000649,P0124,1
OI0001308,O000650,P0078,2
OI0001309,O000650,P0149,1
OI0001310,O000651,P0099,1
OI0001311,O000651,P0062,1
OI0001312,O000652,P0088,3
OI0001313,O000652,P0078,1
OI0001314,O000652,P0287,1
OI0001315,O000653,P0171,2
OI0001316,O000653,P0242,1
OI0001317,O000654,P0255,2
OI0001318,O000654,P0259,1
OI0001319,O000655,P0116,1
OI0001320,O000656,P0084,1
OI0001321,O000656,P0131,2
OI0001322,O000657,P0024,1
OI0001323,O000658,P0109,2
OI0001324,O000658,P0035,1
OI0001325,O000658,P0057,1
OI0001326,O000658,P0142,1
OI0001327,O000659,P0206,1
OI0001328,O000659,P0283,2
OI0001329,O000660,P0256,1
OI0001330,O000661,P0273,1
OI0001331,O000661,P0022,2
OI0001332,O000662,P0273,1
OI0001333,O000662,P0194,1
OI0001334,O000663,P0180,2
OI0001335,O000664,P0175,3
OI0001336,O000664,P0131,1
OI0001337,O000665,P0122,2
OI0001338,O000665,P0035,2
OI0001339,O000665,P0095,1
OI0001340,O000666,P0077,1
OI0001341,O000666,P0143,2
OI0001342,O000666,P0045,1
OI0001343,O000667,P0219,1
OI0001344,O000668,P0052,1
OI0001345,O000668,P0085,1
OI0001346,O000669,P0273,2
OI0001347,O000669,P0188,1
OI0001348,O000669,P0054,2
OI0001349,O000669,P0085,1
OI0001350,O000670,P0277,1
OI0001351,O000670,P0046,1
OI0001352,O000671,P0118,1
OI0001353,O000671,P0041,1
OI0001354,O000672,P0268,3
OI0001355,O000672,P0085,1
OI0001356,O000672,P0147,2
OI0001357,O000672,P0258,1
OI0001358,O000673,P0208,1
OI0001359,O000673,P0190,2
OI0001360,O000673,P0235,1
OI0001361,O000674,P0220,2
OI0001362,O000674,P0208,1
OI0001363,O000675,P0236,1
OI0001364,O000675,P0276,1
OI0001365,O000676,P0107,1
OI0001366,O000676,P0043,1
OI0001367,O000677,P0145,2
OI0001368,O000677,P0172,1
OI0001369,O000677,P0077,1
OI0001370,O000677,P0089,2
OI0001371,O000678,P0181,1
OI0001372,O000678,P0154,1
OI0001373,O000679,P0085,1
OI0001374,O000680,P0082,1
OI0001375,O000681,P0161,1
OI0001376,O000681,P0153,1
OI0001377,O000682,P0048,1
OI0001378,O000683,P0019,1
OI0001379,O000684,P0060,1
OI0001380,O000685,P0263,1
OI0001381,O000686,P0181,1
OI0001382,O000686,P0089,3
OI0001383,O000686,P0135,1
OI0001384,O000687,P0230,1
OI0001385,O000688,P0081,1
OI0001386,O000688,P0214,1
OI0001387,O000689,P0100,1
OI0001388,O000689,P0183,1
OI0001389,O000689,P0070,3
OI0001390,O000690,P0234,1
OI0001391,O000690,P0076,2
OI0001392,O000690,P0072,1
OI0001393,O000690,P0299,2
OI0001394,O000691,P0158,1
OI0001395,O000691,P0273,1
OI0001396,O000692,P0259,1
OI0001397,O000692,P0222,1
OI0001398,O000692,P0156,1
OI0001399,O000693,P0151,1
OI0001400,O000694,P0095,2
OI0001401,O000694,P0188,1
OI0001402,O000694,P0126,1
OI0001403,O000695,P0290,1
OI0001404,O000696,P0183,2
OI0001405,O000696,P0077,1
OI0001406,O000696,P0211,1
OI0001407,O000697,P0170,1
OI0001408,O000698,P0136,1
OI0001409,O000698,P0271,1
OI0001410,O000698,P0093,1
OI0001411,O000699,P0181,1
OI0001412,O000700,P0050,1
OI0001413,O000700,P0016,1
OI0001414,O000701,P0260,1
OI0001415,O000701,P0057,2
OI0001416,O000702,P0158,1
OI0001417,O000703,P0090,2
OI0001418,O000703,P0146,1
OI0001419,O000703,P0005,3
OI0001420,O000704,P0115,2
OI0001421,O000704,P0129,1
OI0001422,O000705,P0273,2
OI0001423,O000705,P0221,1
OI0001424,O000706,P0035,1
OI0001425,O000707,P0108,1
OI0001426,O000708,P0078,1
OI0001427,O000708,P0005,3
OI0001428,O000708,P0006,1
OI0001429,O000709,P0083,2
OI0001430,O000709,P0221,1
OI0001431,O000709,P0174,1
OI0001432,O000709,P0300,3
OI0001433,O000710,P0211,1
OI0001434,O000710,P0246,2
OI0001435,O000711,P0045,1
OI0001436,O000711,P0174,1
OI0001437,O000711,P0196,2
OI0001438,O000712,P0267,2
OI0001439,O000712,P0014,1
OI0001440,O000712,P0232,3
OI0001441,O000712,P0206,1
OI0001442,O000713,P0079,1
OI0001443,O000714,P0096,1
OI0001444,O000714,P0294,2
OI0001445,O000715,P0160,1
OI0001446,O000716,P0048,1
OI0001447,O000716,P0108,1
OI0001448,O000716,P0238,1
OI0001449,O000717,P0063,1
OI0001450,O000717,P0056,1
OI0001451,O000718,P0191,1
OI0001452,O000718,P0043,2
OI0001453,O000718,P0282,1
OI0001454,O000719,P0148,2
OI0001455,O000720,P0200,1
OI0001456,O000720,P0261,1
OI0001457,O000720,P0119,3
OI0001458,O000721,P0077,1
OI0001459,O000721,P0129,1
OI0001460,O000722,P0241,1
OI0001461,O000723,P0189,1
OI0001462,O000723,P0168,1
OI0001463,O000724,P0084,1
OI0001464,O000724,P0230,1
OI0001465,O000724,P0121,1
OI0001466,O000725,P0218,2
OI0001467,O000726,P0274,1
OI0001468,O000726,P0222,1
OI0001469,O000726,P0292,1
OI0001470,O000727,P0038,1
OI0001471,O000728,P0087,1
OI0001472,O000728,P0245,3
OI0001473,O000728,P0128,1
OI0001474,O000729,P0098,2
OI0001475,O000730,P0247,1
OI0001476,O000731,P0031,1
OI0001477,O000731,P0093,1
OI0001478,O000732,P0054,1
OI0001479,O000732,P0043,1
OI0001480,O000732,P0059,1
OI0001481,O000733,P0124,1
OI0001482,O000734,P0062,2
OI0001483,O000734,P0191,1
OI0001484,O000734,P0221,2
OI0001485,O000735,P0199,2
OI0001486,O000736,P0093,1
OI0001487,O000736,P0280,1
OI0001488,O000737,P0135,1
OI0001489,O000737,P0296,1
OI0001490,O000737,P0195,1
OI0001491,O000737,P0040,1
OI0001492,O000738,P0264,1
OI0001493,O000738,P0272,1
OI0001494,O000738,P0206,1
OI0001495,O000739,P0050,1
OI0001496,O000739,P0281,1
OI0001497,O000740,P0044,1
OI0001498,O000740,P0159,3
OI0001499,O000741,P0142,2
OI0001500,O000741,P0199,1
OI0001501,O000741,P0058,1
OI0001502,O000741,P0160,1
OI0001503,O000742,P0105,1
OI0001504,O000742,P0079,1
OI0001505,O000743,P0073,2
OI0001506,O000743,P0129,1
OI0001507,O000744,P0245,2
OI0001508,O000745,P0039,1
OI0001509,O000745,P0226,2
OI0001510,O000746,P0094,1
OI0001511,O000746,P0277,3
OI0001512,O000746,P0077,1
OI0001513,O000747,P0221,2
OI0001514,O000747,P0243,2
OI0001515,O000748,P0048,2
OI0001516,O000748,P0099,1
OI0001517,O000748,P0278,2
OI0001518,O000748,P0139,1
OI0001519,O000749,P0147,2
OI0001520,O000749,P0298,1
OI0001521,O000750,P0218,1
OI0001522,O000751,P0174,1
OI0001523,O000752,P0296,1
OI0001524,O000753,P0092,1
OI0001525,O000753,P0043,2
OI0001526,O000753,P0013,3
OI0001527,O000754,P0175,1
OI0001528,O000754,P0292,3
OI0001529,O000754,P0139,1
OI0001530,O000755,P0055,1
OI0001531,O000755,P0137,1
OI0001532,O000755,P0288,1
OI0001533,O000756,P0254,3
OI0001534,O000756,P0230,1
OI0001535,O000757,P0164,1
OI0001536,O000758,P0210,1
OI0001537,O000758,P0145,2
OI0001538,O000759,P0125,1
OI0001539,O000759,P0287,1
OI0001540,O000759,P0108,2
OI0001541,O000760,P0058,3
OI0001542,O000761,P0220,1
OI0001543,O000761,P0023,1
OI0001544,O000762,P0293,1
OI0001545,O000763,P0209,1
OI0001546,O000763,P0224,1
OI0001547,O000763,P0289,1
OI0001548,O000764,P0071,1
OI0001549,O000765,P0108,1
OI0001550,O000766,P0240,1
OI0001551,O000766,P0299,1
OI0001552,O000767,P0225,2
OI0001553,O000768,P0036,1
OI0001554,O000769,P0279,2
OI0001555,O000769,P0169,1
OI0001556,O000770,P0195,2
OI0001557,O000771,P0218,2
OI0001558,O000771,P0098,1
OI0001559,O000772,P0088,1
OI0001560,O000772,P0045,3
OI0001561,O000773,P0035,1
OI0001562,O000774,P0098,1
OI0001563,O000775,P0065,1
OI0001564,O000776,P0206,2
OI0001565,O000776,P0129,1
OI0001566,O000777,P0161,1
OI0001567,O000777,P0282,2
OI0001568,O000778,P0080,1
OI0001569,O000778,P0169,2
OI0001570,O000779,P0244,1
OI0001571,O000780,P0191,2
OI0001572,O000780,P0256,1
OI0001573,O000780,P0207,1
OI0001574,O000781,P0027,1
OI0001575,O000781,P0107,1
OI0001576,O000781,P0054,1
OI0001577,O000782,P0010,1
OI0001578,O000782,P0130,1
OI0001579,O000783,P0292,2
OI0001580,O000784,P0057,1
OI0001581,O000784,P0127,1
OI0001582,O000785,P0219,1
OI0001583,O000785,P0247,2
OI0001584,O000786,P0186,2
OI0001585,O000786,P0054,2
OI0001586,O000787,P0223,1
OI0001587,O000788,P0283,1
OI0001588,O000789,P0293,2
OI0001589,O000789,P0107,1
OI0001590,O000789,P0121,1
OI0001591,O000789,P0247,1
OI0001592,O000790,P0204,1
OI0001593,O000790,P0236,1
OI0001594,O000791,P0050,1
OI0001595,O000791,P0064,2
OI0001596,O000791,P0230,2
OI0001597,O000792,P0237,1
OI0001598,O000792,P0016,1
OI0001599,O000792,P0091,1
OI0001600,O000793,P0023,1
OI0001601,O000793,P0057,1
OI0001602,O000793,P0037,1
OI0001603,O000794,P0060,1
OI0001604,O000794,P0053,1
OI0001605,O000794,P0244,1
OI0001606,O000795,P0102,2
OI0001607,O000795,P0105,1
OI0001608,O000795,P0040,1
OI0001609,O000796,P0222,3
OI0001610,O000796,P0176,1
OI0001611,O000796,P0250,1
OI0001612,O000796,P0190,1
OI0001613,O000797,P0267,2
OI0001614,O000797,P0300,2
OI0001615,O000798,P0068,2
OI0001616,O000798,P0249,2
OI0001617,O000799,P0014,1
OI0001618,O000799,P0115,1
OI0001619,O000800,P0234,1
OI0001620,O000800,P0274,1
OI0001621,O000801,P0180,1
OI0001622,O000801,P0087,1
OI0001623,O000801,P0049,1
OI0001624,O000802,P0018,1
OI0001625,O000803,P0075,1
OI0001626,O000803,P0049,1
OI0001627,O000803,P0214,1
OI0001628,O000803,P0291,3
OI0001629,O000804,P0053,1
OI0001630,O000804,P0298,1
OI0001631,O000804,P0113,3
OI0001632,O000804,P0166,1
OI0001633,O000805,P0196,1
OI0001634,O000805,P0202,1
OI0001635,O000806,P0051,1
OI0001636,O000807,P0089,1
OI0001637,O000807,P0174,1
OI0001638,O000807,P0221,1
OI0001639,O000808,P0250,1
OI0001640,O000809,P0012,1
OI0001641,O000809,P0199,1
OI0001642,O000810,P0055,2
OI0001643,O000810,P0184,1
OI0001644,O000810,P0069,1
OI0001645,O000811,P0124,1
OI0001646,O000811,P0007,1
OI0001647,O000812,P0004,2
OI0001648,O000812,P0043,1
OI0001649,O000812,P0126,1
OI0001650,O000812,P0263,1
OI0001651,O000813,P0050,1
OI0001652,O000813,P0174,1
OI0001653,O000813,P0033,1
OI0001654,O000814,P0028,1
OI0001655,O000814,P0092,1
OI0001656,O000814,P0127,1
OI0001657,O000815,P0028,1
OI0001658,O000815,P0206,1
OI0001659,O000816,P0231,1
OI0001660,O000816,P0200,3
OI0001661,O000817,P0078,1
OI0001662,O000817,P0088,1
OI0001663,O000817,P0154,2
OI0001664,O000818,P0003,1
OI0001665,O000818,P0269,2
OI0001666,O000819,P0096,1
OI0001667,O000820,P0101,1
OI0001668,O000820,P0165,2
OI0001669,O000820,P0245,1
OI0001670,O000821,P0232,1
OI0001671,O000821,P0206,1
OI0001672,O000822,P0144,1
OI0001673,O000822,P0271,2
OI0001674,O000822,P0245,1
OI0001675,O000823,P0068,1
OI0001676,O000823,P0117,1
OI0001677,O000823,P0255,1
OI0001678,O000823,P0237,1
OI0001679,O000824,P0082,3
OI0001680,O000824,P0263,1
OI0001681,O000825,P0258,1
OI0001682,O000825,P0235,2
OI0001683,O000825,P0279,1
OI0001684,O000826,P0234,3
OI0001685,O000827,P0210,2
OI0001686,O000827,P0142,2
OI0001687,O000828,P0012,3
OI0001688,O000828,P0035,3
OI0001689,O000829,P0262,1
OI0001690,O000829,P0004,1
OI0001691,O000830,P0162,3
OI0001692,O000831,P0158,1
OI0001693,O000831,P0116,1
OI0001694,O000831,P0134,1
OI0001695,O000832,P0160,1
OI0001696,O000833,P0032,2
OI0001697,O000833,P0201,1
OI0001698,O000833,P0198,1
OI0001699,O000834,P0131,3
OI0001700,O000834,P0083,1
OI0001701,O000834,P0028,1
OI0001702,O000834,P0154,3
OI0001703,O000835,P0070,1
OI0001704,O000836,P0039,2
OI0001705,O000836,P0140,3
OI0001706,O000837,P0164,1
OI0001707,O000837,P0213,2
OI0001708,O000838,P0257,1
OI0001709,O000838,P0134,1
OI0001710,O000839,P0095,2
OI0001711,O000839,P0209,3
OI0001712,O000839,P0083,1
OI0001713,O000840,P0074,1
OI0001714,O000840,P0296,1
OI0001715,O000840,P0291,1
OI0001716,O000840,P0187,2
OI0001717,O000841,P0164,1
OI0001718,O000842,P0160,2
OI0001719,O000842,P0222,2
OI0001720,O000843,P0012,2
OI0001721,O000844,P0113,1
OI0001722,O000844,P0046,1
OI0001723,O000845,P0254,1
OI0001724,O000845,P0170,1
OI0001725,O000845,P0020,1
OI0001726,O000845,P0111,1
OI0001727,O000846,P0057,1
OI0001728,O000846,P0033,1
OI0001729,O000847,P0293,1
OI0001730,O000848,P0171,1
