order_id,customer_id,order_date,status,discount_amount
O000661,C01584,2026-05-02,Completed,30
O000662,C00074,2025-12-22,Completed,0
O000663,C01908,2026-06-15,Completed,10
O000664,C00344,2026-07-21,Completed,20
O000665,C01724,2026-04-28,Completed,0
O000666,C00332,2026-05-11,Cancelled,5
O000667,C01692,2026-07-09,Completed,0
O000668,C00834,2025-11-04,Completed,10
O000669,C00950,2026-07-23,Completed,0
O000670,C00836,2025-05-15,Completed,15
O000671,C00403,2026-02-24,Completed,0
O000672,C00651,2025-03-28,Completed,10
O000673,C00992,2026-07-29,Completed,0
O000674,C01085,2026-02-28,Completed,0
O000675,C00258,2026-03-11,Completed,5
O000676,C00342,2026-06-23,Completed,0
O000677,C00093,2026-05-05,Completed,5
O000678,C01661,2025-12-20,Completed,0
O000679,C00901,2026-06-02,Completed,0
O000680,C01391,2025-06-05,Completed,0
O000681,C00132,2026-04-24,Completed,20
O000682,C00691,2026-08-10,Completed,5
O000683,C00582,2025-12-10,Completed,10
O000684,C00019,2026-03-29,Completed,5
O000685,C01617,2026-08-17,Completed,0
O000686,C00863,2026-04-17,Cancelled,0
O000687,C00833,2025-08-02,Completed,10
O000688,C00915,2026-02-07,Completed,10
O000689,C00641,2026-03-08,Completed,0
O000690,C00472,2026-08-14,Completed,20
O000691,C00235,2026-02-11,Completed,0
O000692,C01292,2026-06-24,Completed,5
O000693,C01981,2025-11-20,Completed,0
O000694,C00838,2026-06-23,Completed,10
O000695,C01754,2026-05-21,Completed,15
O000696,C01440,2026-07-11,Completed,10
O000697,C00891,2026-08-17,Completed,20
O000698,C00202,2025-11-25,Completed,15
O000699,C01537,2026-04-10,Completed,5
O000700,C01664,2025-12-30,Completed,30
O000701,C00413,2026-01-07,Completed,5
O000702,C01136,2025-10-31,Completed,0
O000703,C00298,2026-08-11,Completed,20
O000704,C00775,2026-08-11,Completed,20
O000705,C00739,2025-10-11,Completed,5
O000706,C00086,2026-03-03,Completed,5
O000707,C00149,2026-04-24,Completed,15
O000708,C00766,2026-07-06,Completed,5
O000709,C01093,2026-05-25,Completed,10
O000710,C00593,2026-03-13,Completed,10
O000711,C01342,2026-02-27,Completed,10
O000712,C00293,2026-07-29,Completed,0
O000713,C01916,2026-06-06,Completed,0
O000714,C01953,2026-07-18,Completed,0
O000715,C01671,2026-05-18,Completed,0
O000716,C00638,2026-03-30,Completed,5
O000717,C01951,2026-05-01,Completed,0
O000718,C00460,2026-01-17,Completed,10
O000719,C01206,2026-01-21,Completed,5
O000720,C01117,2026-05-06,Completed,0
O000721,C00785,2026-03-21,Completed,10
O000722,C00984,2025-12-13,Completed,0
O000723,C00646,2026-02-28,Completed,15
O000724,C01597,2026-03-13,Completed,10
O000725,C01109,2026-05-28,Completed,5
O000726,C01624,2025-04-08,Completed,5
O000727,C00867,2026-04-27,Completed,10
O000728,C01833,2025-06-02,Completed,5
O000729,C01029,2026-04-15,Completed,0
O000730,C01811,2026-07-03,Completed,15
O000731,C01403,2025-06-19,Completed,10
O000732,C00323,2025-12-14,Completed,20
O000733,C00601,2026-04-26,Completed,20
O000734,C01511,2026-07-13,Completed,10
O000735,C01390,2025-12-31,Completed,0
O000736,C00664,2026-08-13,Completed,10
O000737,C00574,2026-04-30,Completed,15
O000738,C01714,2026-04-04,Cancelled,5
O000739,C00459,2025-06-12,Completed,5
O000740,C00619,2026-07-23,Completed,10
O000741,C00247,2026-02-10,Completed,30
O000742,C00559,2026-04-11,Completed,0
O000743,C01644,2026-07-03,Completed,15
O000744,C01865,2025-08-18,Completed,5
O000745,C00838,2026-05-16,Completed,20
O000746,C00571,2026-05-31,Completed,15
O000747,C00948,2025-06-19,Completed,10
O000748,C00348,2025-07-22,Completed,30
O000749,C00583,2026-07-10,Completed,0
O000750,C00991,2026-02-08,Completed,10
O000751,C01266,2025-06-22,Completed,0
O000752,C00920,2026-07-14,Completed,5
O000753,C01069,2026-07-04,Completed,10
O000754,C00734,2026-05-17,Cancelled,5
O000755,C01216,2026-04-19,Completed,10
O000756,C01159,2026-07-28,Cancelled,0
O000757,C00740,2026-06-08,Completed,15
O000758,C00870,2026-08-20,Completed,15
O000759,C00438,2025-12-07,Completed,15
O000760,C00014,2026-03-11,Completed,15
O000761,C01573,2026-07-23,Completed,5
O000762,C01409,2025-12-15,Completed,30
O000763,C00727,2026-03-23,Completed,30
O000764,C01032,2026-03-14,Completed,0
O000765,C01760,2025-01-27,Completed,0
O000766,C00484,2026-05-04,Completed,10
O000767,C00208,2026-05-31,Completed,0
O000768,C00949,2025-01-08,Completed,0
O000769,C00540,2026-04-15,Completed,0
O000770,C01791,2026-06-29,Completed,5
O000771,C01781,2026-01-10,Completed,10
O000772,C01725,2025-05-01,Completed,10
O000773,C01672,2026-01-27,Completed,0
O000774,C00135,2025-09-12,Completed,10
O000775,C01481,2026-01-17,Completed,15
O000776,C00088,2025-07-13,Completed,0
O000777,C01709,2025-11-27,Completed,15
O000778,C01806,2025-12-19,Completed,30
O000779,C01407,2026-05-27,Cancelled,10
O000780,C00311,2026-07-21,Completed,0
O000781,C01428,2026-02-10,Completed,20
O000782,C00730,2026-03-31,Completed,10
O000783,C00303,2025-07-03,Completed,0
O000784,C01545,2025-06-05,Completed,20
O000785,C00172,2026-05-23,Completed,0
O000786,C01486,2026-04-16,Completed,0
O000787,C01000,2026-03-12,Completed,20
O000788,C00257,2026-06-01,Completed,5
O000789,C01473,2026-05-21,Completed,5
O000790,C00950,2026-06-05,Completed,15
O000791,C01397,2025-09-03,Completed,20
O000792,C00341,2025-09-26,Completed,10
O000793,C01194,2025-10-17,Completed,0
O000794,C00057,2026-03-17,Completed,20
O000795,C00325,2026-07-31,Completed,5
O000796,C01493,2025-08-30,Completed,5
O000797,C01032,2025-07-05,Completed,5
O000798,C01049,2026-04-22,Completed,0
O000799,C00425,2026-04-13,Completed,5
O000800,C00317,2026-07-04,Completed,20
O000801,C00076,2026-05-19,Completed,10
O000802,C01822,2026-01-02,Completed,10
O000803,C00550,2026-04-19,Completed,15
O000804,C01245,2026-06-06,Completed,20
O000805,C00382,2025-06-21,Completed,5
O000806,C01004,2025-10-31,Completed,5
O000807,C01495,2026-01-01,Completed,10
O000808,C01993,2026-06-02,Completed,10
O000809,C01067,2025-12-04,Completed,0
O000810,C00645,2026-07-29,Completed,0
O000811,C01526,2025-11-18,Completed,0
O000812,C00149,2026-03-27,Completed,0
O000813,C01417,2026-07-19,Completed,0
O000814,C00131,2026-04-16,Completed,0
O000815,C01937,2026-03-08,Completed,0
O000816,C01641,2026-06-21,Completed,5
O000817,C01436,2026-03-21,Completed,15
O000818,C01069,2026-02-13,Completed,5
O000819,C01398,2025-06-03,Completed,10
O000820,C01439,2026-06-07,Completed,20
O000821,C01516,2025-11-17,Completed,5
O000822,C00105,2025-11-04,Completed,10
O000823,C01071,2025-11-23,Cancelled,20
O000824,C00314,2025-08-01,Cancelled,0
O000825,C01676,2026-06-20,Completed,0
O000826,C00501,2026-05-23,Completed,15
O000827,C00771,2026-06-29,Completed,10
O000828,C00096,2025-04-20,Completed,20
O000829,C00275,2025-10-06,Completed,10
O000830,C00417,2026-08-13,Completed,5
O000831,C00619,2026-01-28,Completed,15
O000832,C00655,2026-01-24,Completed,5
O000833,C01248,2025-10-14,Completed,5
O000834,C00098,2025-06-25,Completed,5
O000835,C00572,2026-08-07,Completed,10
O000836,C01722,2025-03-27,Completed,10
O000837,C00253,2025-07-10,Completed,5
O000838,C01680,2026-06-20,Completed,20
O000839,C01926,2025-12-13,Completed,0
O000840,C00264,2026-08-15,Completed,10
O000841,C00783,2026-03-27,Completed,0
O000842,C01564,2025-12-15,Completed,0
O000843,C00322,2025-06-04,Completed,0
O000844,C01555,2026-01-11,Completed,0
O000845,C00599,2025-09-15,Cancelled,30
O000846,C00944,2026-04-12,Completed,0
O000847,C01284,2025-08-04,Completed,0
O000848,C00802,2026-03-31,Completed,5
O000849,C00908,2025-05-22,Completed,0
O000850,C01489,2025-07-21,Completed,30
O000851,C00980,2026-05-19,Completed,10
O000852,C01802,2025-10-09,Completed,0
O000853,C01238,2025-08-14,Completed,5
O000854,C00335,2025-10-19,Completed,0
O000855,C01762,2026-01-20,Completed,0
O000856,C00117,2026-04-14,Completed,20
O000857,C01569,2025-08-26,Completed,10
O000858,C01881,2026-03-01,Completed,0
O000859,C00799,2025-11-02,Completed,20
O000860,C00121,2025-08-07,Completed,5
O000861,C00586,2026-04-15,Cancelled,5
O000862,C00841,2025-04-27,Completed,5
O000863,C00043,2026-03-09,Completed,5
O000864,C00803,2025-12-12,Completed,0
O000865,C01597,2025-10-29,Completed,0
O000866,C00932,2026-01-16,Completed,0
O000867,C01538,2025-10-07,Completed,0
O000868,C00334,2026-01-21,Completed,20
O000869,C00632,2026-02-14,Completed,5
O000870,C00222,2026-01-30,Completed,15
O000871,C01908,2026-05-27,Completed,15
O000872,C00589,2026-02-28,Completed,5
O000873,C01237,2026-02-02,Completed,10
O000874,C01527,2025-07-21,Cancelled,0
O000875,C00585,2026-03-20,Completed,0
O000876,C00052,2025-07-16,Completed,0
O000877,C01043,2026-02-09,Completed,0
O000878,C00309,2025-07-05,Completed,20
O000879,C00870,2026-04-10,Completed,5
O000880,C01647,2026-05-11,Completed,0
O000881,C00723,2026-03-21,Cancelled,5
O000882,C00622,2026-05-21,Completed,15
O000883,C00133,2026-06-11,Completed,0
O000884,C01223,2025-06-20,Completed,0
O000885,C01569,2026-05-09,Completed,0
O000886,C00007,2025-10-06,Completed,5
O000887,C00536,2026-07-30,Cancelled,0
O000888,C01751,2025-09-14,Completed,0
O000889,C01312,2025-05-14,Completed,5
O000890,C01333,2026-07-19,Completed,0
O000891,C01190,2026-05-14,Completed,15
O000892,C00960,2026-08-12,Completed,10
O000893,C01841,2025-09-07,Completed,10
O000894,C00478,2026-07-07,Completed,20
O000895,C01426,2026-06-08,Completed,20
O000896,C00121,2025-03-04,Completed,0
O000897,C01366,2025-03-31,Completed,0
O000898,C01964,2025-09-14,Completed,30
O000899,C01471,2026-04-29,Completed,0
O000900,C00763,2026-01-18,Completed,15
O000901,C01532,2025-07-13,Completed,10
O000902,C00840,2025-06-24,Completed,5
O000903,C01938,2026-04-02,Completed,0
O000904,C01274,2025-08-06,Completed,0
O000905,C00303,2025-09-07,Completed,0
O000906,C01645,2026-07-14,Completed,20
O000907,C00556,2026-05-11,Completed,0
O000908,C01284,2026-05-21,Completed,0
O000909,C01499,2025-10-02,Completed,15
O000910,C00884,2026-03-19,Completed,5
O000911,C00673,2026-03-16,Completed,5
O000912,C00898,2026-05-24,Completed,0
O000913,C01458,2026-03-01,Completed,5
O000914,C01309,2026-01-03,Completed,0
O000915,C01586,2026-01-08,Completed,0
O000916,C01158,2025-04-26,Completed,15
O000917,C01597,2026-03-31,Completed,5
O000918,C01776,2025-07-31,Completed,0
O000919,C01296,2026-08-17,Completed,0
O000920,C01111,2026-07-16,Completed,0
O000921,C01852,2026-03-07,Completed,0
O000922,C00575,2026-08-17,Completed,10
O000923,C00040,2026-03-15,Completed,20
O000924,C00546,2026-08-02,Completed,5
O000925,C00483,2026-06-04,Completed,20
O000926,C01463,2025-11-29,Completed,15
O000927,C01564,2026-02-11,Completed,0
O000928,C00343,2026-04-11,Completed,15
O000929,C01533,2025-06-15,Completed,0
O000930,C00448,2026-04-23,Completed,0
O000931,C01551,2026-06-05,Completed,5
O000932,C01433,2026-05-30,Completed,10
O000933,C01783,2026-03-24,Completed,5
O000934,C00580,2026-01-08,Completed,10
O000935,C01885,2025-12-27,Completed,10
O000936,C01101,2026-04-17,Completed,5
O000937,C00201,2025-08-12,Completed,15
O000938,C01823,2026-08-16,Completed,5
O000939,C00435,2026-04-20,Completed,10
O000940,C00931,2026-04-09,Completed,10
O000941,C01948,2026-06-26,Cancelled,0
O000942,C00621,2026-04-27,Completed,5
O000943,C01504,2026-06-18,Completed,0
O000944,C00369,2025-08-18,Completed,20
O000945,C00496,2025-10-14,Completed,0
O000946,C00161,2025-07-09,Completed,20
O000947,C01619,2026-07-07,Completed,0
O000948,C00699,2026-03-02,Completed,15
O000949,C00407,2025-12-25,Completed,0
O000950,C01111,2026-05-03,Completed,0
O000951,C00057,2026-08-09,Completed,5
O000952,C00711,2026-03-28,Completed,0
O000953,C01341,2025-09-17,Completed,5
O000954,C00246,2025-11-03,Completed,10
O000955,C01857,2025-12-03,Completed,5
O000956,C01968,2026-02-20,Completed,10
O000957,C01493,2026-07-09,Cancelled,5
O000958,C00264,2025-09-25,Completed,0
O000959,C00566,2026-04-25,Completed,30
O000960,C00757,2026-03-19,Completed,0
O000961,C00807,2025-11-28,Completed,15
O000962,C00592,2026-04-10,Completed,0
O000963,C01526,2025-07-27,Completed,20
O000964,C00447,2025-10-24,Completed,0
O000965,C01451,2026-08-19,Completed,10
O000966,C00290,2026-07-24,Completed,5
O000967,C01377,2026-01-10,Completed,0
O000968,C00370,2026-04-26,Completed,0
O000969,C00973,2026-04-20,Completed,30
O000970,C01557,2025-06-13,Completed,0
O000971,C00664,2026-04-03,Completed,5
O000972,C01724,2026-04-20,Completed,0
O000973,C00452,2026-05-08,Completed,10
O000974,C00099,2025-08-20,Completed,10
O000975,C00514,2026-05-06,Completed,0
O000976,C00581,2026-04-12,Cancelled,10
O000977,C01117,2026-08-06,Completed,5
O000978,C00321,2026-05-09,Completed,10
O000979,C00955,2026-06-08,Completed,10
O000980,C00253,2026-06-21,Completed,10
O000981,C00961,2025-11-25,Completed,30
O000982,C01467,2026-05-01,Cancelled,10
O000983,C01041,2025-08-15,Completed,15
O000984,C00308,2025-09-18,Completed,15
O000985,C01178,2026-02-02,Completed,0
O000986,C01426,2026-01-02,Completed,5
O000987,C00581,2026-07-02,Completed,5
O000988,C00899,2025-11-15,Completed,5
O000989,C00770,2025-10-21,Completed,10
O000990,C01092,2025-10-20,Completed,0
O000991,C00559,2026-08-16,Completed,0
O000992,C01186,2026-07-27,Completed,20
O000993,C01297,2025-10-18,Completed,5
O000994,C00379,2025-06-18,Completed,0
O000995,C01508,2026-05-14,Completed,5
O000996,C01086,2026-03-20,Completed,0
O000997,C01754,2025-12-15,Completed,20
O000998,C00515,2026-05-19,Completed,0
O000999,C00666,2026-08-06,Completed,10
O001000,C00120,2026-07-16,Completed,0
O001001,C00769,2025-06-14,Completed,15
O001002,C01983,2026-03-19,Completed,15
O001003,C01691,2025-11-24,Cancelled,15
O001004,C01859,2026-01-07,Completed,20
O001005,C01648,2026-07-10,Completed,5
O001006,C01603,2026-07-03,Completed,20
O001007,C00950,2026-04-12,Completed,10
O001008,C00896,2026-03-24,Completed,0
O001009,C00838,2026-03-10,Completed,15
O001010,C00490,2026-04-02,Completed,5
O001011,C01718,2025-10-01,Completed,5
O001012,C01280,2026-03-08,Completed,15
O001013,C01027,2026-01-31,Completed,20
O001014,C01962,2025-10-03,Completed,0
O001015,C00864,2026-07-16,Completed,0
O001016,C00882,2025-04-04,Completed,15
O001017,C01436,2026-08-14,Completed,0
O001018,C01661,2025-06-06,Completed,0
O001019,C01371,2026-03-29,Completed,5
O001020,C00111,2026-02-21,Completed,0
O001021,C01114,2026-03-05,Cancelled,5
O001022,C00360,2026-06-23,Completed,5
O001023,C00259,2026-01-08,Completed,10
O001024,C01152,2025-12-22,Completed,0
O001025,C01344,2026-08-12,Completed,0
O001026,C00069,2026-05-22,Completed,10
O001027,C00869,2026-04-17,Completed,0
O001028,C01272,2026-01-18,Completed,0
O001029,C01373,2026-05-04,Completed,20
O001030,C01657,2025-02-26,Completed,15
O001031,C01486,2025-04-07,Completed,15
O001032,C00740,2025-09-24,Completed,5
O001033,C00466,2026-08-06,Completed,5
O001034,C00069,2026-03-18,Cancelled,15
O001035,C00484,2026-04-19,Completed,15
O001036,C00987,2025-09-20,Completed,15
O001037,C00282,2026-05-21,Completed,15
O001038,C01643,2025-08-04,Completed,0
O001039,C00395,2025-09-22,Completed,5
O001040,C00693,2026-06-08,Completed,15
O001041,C01467,2026-07-23,Completed,10
O001042,C01878,2026-07-15,Completed,10
O001043,C01243,2025-07-28,Completed,20
O001044,C00263,2026-06-15,Completed,0
O001045,C01647,2026-08-12,Completed,15
O001046,C01309,2025-12-26,Completed,5
O001047,C01888,2026-03-18,Completed,10
O001048,C00427,2026-02-03,Completed,10
O001049,C01161,2026-06-11,Cancelled,0
O001050,C00612,2026-07-29,Completed,0
O001051,C01075,2026-04-08,Completed,10
O001052,C01591,2026-05-25,Completed,0
O001053,C00841,2025-03-12,Completed,5
O001054,C00764,2025-09-12,Completed,5
O001055,C00910,2025-08-29,Completed,15
O001056,C01712,2025-08-20,Completed,20
O001057,C01228,2026-07-02,Completed,5
O001058,C00947,2025-05-14,Completed,20
O001059,C00831,2025-07-31,Cancelled,0
O001060,C01703,2026-06-19,Completed,5
O001061,C01736,2026-02-09,Completed,10
O001062,C01237,2026-06-04,Completed,10
O001063,C00697,2025-09-11,Completed,5
O001064,C01947,2026-07-02,Completed,5
O001065,C00176,2026-05-12,Completed,0
O001066,C00703,2025-05-07,Completed,0
O001067,C00350,2025-08-13,Completed,0
O001068,C01879,2026-05-09,Completed,10
O001069,C01585,2026-01-17,Completed,5
O001070,C01027,2026-07-24,Completed,0
O001071,C00813,2026-05-20,Completed,20
O001072,C00895,2026-04-05,Cancelled,5
O001073,C00316,2026-05-15,Completed,10
O001074,C01300,2026-07-04,Completed,0
O001075,C01451,2025-11-07,Cancelled,10
O001076,C00368,2026-02-28,Completed,10
O001077,C01398,2026-06-11,Completed,10
O001078,C00930,2026-01-09,Completed,0
O001079,C01876,2026-03-02,Cancelled,0
O001080,C00154,2025-12-04,Completed,0
O001081,C01828,2026-02-03,Completed,10
O001082,C01115,2026-06-16,Completed,20
O001083,C01433,2026-04-02,Completed,20
O001084,C01567,2026-07-23,Completed,5
O001085,C00858,2026-03-11,Completed,0
O001086,C01325,2025-12-20,Completed,0
O001087,C00016,2026-07-31,Completed,10
O001088,C01527,2026-03-02,Completed,10
O001089,C00263,2025-10-03,Completed,0
O001090,C00378,2026-01-15,Completed,10
O001091,C00329,2026-03-24,Completed,20
O001092,C01489,2025-12-16,Completed,0
O001093,C01320,2026-07-31,Completed,0
O001094,C01019,2026-05-01,Completed,5
O001095,C01410,2026-05-11,Completed,30
O001096,C00997,2026-03-14,Completed,15
O001097,C00012,2025-11-10,Completed,5
O001098,C01543,2025-08-19,Completed,10
O001099,C00869,2026-04-05,Completed,5
O001100,C00767,2026-03-26,Completed,10
O001101,C01995,2025-07-29,Completed,5
O001102,C00465,2026-06-06,Completed,5
O001103,C01452,2025-08-05,Completed,20
O001104,C01077,2026-05-26,Completed,5
O001105,C00156,2025-08-16,Cancelled,30
O001106,C00983,2025-04-28,Completed,20
O001107,C01059,2026-05-04,Completed,5
O001108,C00329,2026-04-23,Completed,15
O001109,C00579,2025-08-16,Completed,0
O001110,C00375,2026-05-18,Completed,5
O001111,C01215,2026-05-03,Completed,0
O001112,C01642,2025-11-24,Cancelled,0
O001113,C01170,2026-04-14,Completed,20
O001114,C01889,2025-11-22,Completed,5
O001115,C00314,2025-10-05,Completed,0
O001116,C00661,2026-04-01,Completed,5
O001117,C00801,2026-07-02,Completed,20
O001118,C01723,2026-01-21,Completed,5
O001119,C01794,2026-03-16,Completed,0
O001120,C01686,2026-05-27,Completed,10
O001121,C01034,2025-08-05,Completed,30
O001122,C00835,2026-01-22,Completed,0
O001123,C01850,2025-06-06,Completed,0
O001124,C00790,2026-03-25,Completed,15
O001125,C00680,2025-11-20,Completed,15
O001126,C00237,2025-12-11,Completed,5
O001127,C00830,2026-05-09,Completed,0
O001128,C01033,2025-08-06,Completed,15
O001129,C01314,2026-08-15,Completed,10
O001130,C00818,2026-05-06,Completed,5
O001131,C01018,2026-02-12,Completed,10
O001132,C00796,2026-03-23,Completed,30
O001133,C01381,2025-10-28,Completed,0
O001134,C00792,2026-03-30,Completed,5
O001135,C01139,2026-05-30,Completed,20
O001136,C01440,2026-05-19,Completed,15
O001137,C01361,2026-04-11,Completed,30
O001138,C01346,2026-07-21,Completed,0
O001139,C00458,2026-03-03,Completed,15
O001140,C01450,2026-08-16,Completed,0
O001141,C01041,2026-03-31,Completed,0
O001142,C01798,2025-08-31,Completed,10
O001143,C01393,2025-10-07,Completed,10
O001144,C00791,2026-03-26,Completed,0
O001145,C01546,2026-06-05,Completed,20
O001146,C00949,2025-10-22,Completed,10
O001147,C01045,2026-04-29,Completed,0
O001148,C01257,2026-01-03,Completed,0
O001149,C01965,2025-07-30,Completed,0
O001150,C00605,2026-02-18,Completed,5
O001151,C00021,2025-11-30,Cancelled,10
O001152,C00414,2026-02-11,Completed,5
O001153,C01815,2026-07-05,Completed,0
O001154,C00892,2025-12-07,Completed,30
O001155,C01248,2025-12-27,Completed,5
O001156,C00241,2026-03-14,Completed,5
O001157,C01330,2026-01-20,Completed,5
O001158,C01576,2025-11-23,Completed,0
O001159,C00495,2026-04-22,Completed,0
O001160,C01400,2026-04-18,Completed,0
O001161,C01009,2026-01-26,Completed,5
O001162,C01622,2026-03-26,Completed,10
O001163,C00698,2026-08-15,Completed,5
O001164,C00307,2025-07-02,Completed,0
O001165,C00300,2026-08-14,Completed,0
O001166,C00773,2026-05-25,Completed,0
O001167,C01000,2026-07-04,Completed,0
O001168,C01804,2026-06-08,Completed,15
O001169,C01982,2025-12-01,Completed,10
O001170,C01509,2026-04-21,Completed,0
